id,bt_random,time_random
060057,19,0.139994
060058,13,0.12005
060059,10,0.089403
060060,4,0.060241
060061,7,0.080145
060062,35,0.229743
060063,4,0.149573
060064,8,0.079421
060065,27,0.159593
060066,11,0.109689
060067,11,0.089763
060068,4,0.059454
060069,7,0.069802
060070,35,0.189495
060071,13,0.089755
060072,9,0.089553
060073,6,0.109518
060074,7,0.099487
060075,3,0.070068
060076,25,0.139608
060077,8,0.130015
060078,7,0.079377
060079,8,0.11008
060080,17,0.109697
060081,15,0.129648
060082,17,0.120042
060083,30,0.149916
060084,4,0.059429
060085,12,0.099705
060086,3,0.06983
060087,41,0.269326
060088,31,0.169145
060089,21,0.109961
060090,15,0.099729
060091,4,0.059827
060092,10,0.099485
060093,6,0.089771
060094,26,0.189297
060095,5,0.070183
060096,24,0.139228
060097,21,0.10972
060098,23,0.129399
060099,12,0.120039
060100,14,0.140029
060101,13,0.109714
060102,5,0.079788
060103,6,0.059473
060104,20,0.099729
060105,15,0.149596
060106,19,0.139612
060107,5,0.069423
060108,16,0.099744
060109,25,0.139619
060110,21,0.139956
060111,26,0.169206
060112,12,0.119421
060113,26,0.14958
060114,3,0.059514
060115,39,0.179526
060116,20,0.1098
060117,21,0.120005
060118,17,0.129364
060119,19,0.16953
060120,20,0.199813
060121,30,0.189801
060122,22,0.18985
060123,7,0.219312
060124,8,0.129646
060125,10,0.089758
060126,10,0.129664
060127,12,0.079778
060128,24,0.149593
060129,13,0.169535
060130,9,0.079782
060131,11,0.089739
060132,7,0.069811
060133,40,0.20947
060134,8,0.079772
060135,2,0.069804
060136,13,0.090124
060137,11,0.07941
060138,9,0.079362
060139,3,0.060212
060140,25,0.139612
060141,3,0.049436
060142,31,0.169545
060143,11,0.109694
060144,7,0.109712
060145,15,0.119668
060146,12,0.089617
060147,39,0.209438
060148,9,0.109702
060149,3,0.059827
060150,11,0.07978
060151,14,0.099719
060152,8,0.059828
060153,15,0.099725
060154,14,0.099736
060155,20,0.109696
060156,19,0.149589
060157,4,0.08976
060158,20,0.109688
060159,37,0.179776
060160,6,0.060103
060161,20,0.109694
060162,10,0.119675
060163,21,0.149573
060164,8,0.080039
060165,24,0.139362
060166,14,0.090124
060167,12,0.080026
060168,30,0.159571
060169,10,0.079415
060170,7,0.069778
060171,21,0.110074
060172,4,0.070068
060173,17,0.089766
060174,4,0.060191
060175,6,0.069804
060176,2,0.070165
060177,11,0.14002
060178,10,0.079366
060179,11,0.079672
060180,13,0.09999
060181,29,0.159586
060182,10,0.07978
060183,20,0.169562
060184,19,0.139947
060185,4,0.059785
060186,10,0.089742
060187,11,0.080141
060188,7,0.069981
060189,10,0.129245
060190,12,0.109721
060191,12,0.129662
060192,12,0.080046
060193,10,0.079792
060194,22,0.149211
060195,8,0.149407
060196,8,0.129643
060197,10,0.179161
060198,4,0.050242
060199,15,0.099388
060200,6,0.169539
060201,11,0.089754
060202,7,0.110056
060203,7,0.119677
060204,4,0.060101
060205,4,0.089745
060206,9,0.089486
060207,21,0.139538
060208,6,0.069689
060209,5,0.059454
060210,12,0.120043
060211,7,0.079787
060212,21,0.159595
060213,16,0.100146
060214,7,0.070201
060215,11,0.079528
060216,21,0.1496
060217,41,0.239703
060218,21,0.249687
060219,10,0.07977
060220,16,0.149995
060221,24,0.129665
060222,56,0.319097
060223,18,0.159944
060224,3,0.049889
060225,21,0.120021
060226,3,0.049463
060227,45,0.329111
060228,22,0.149604
060229,7,0.079769
060230,15,0.099748
060231,40,0.179625
060232,15,0.169525
060233,8,0.089737
060234,36,0.179332
060235,4,0.149957
060236,10,0.080127
060237,9,0.099749
060238,11,0.119657
060239,6,0.099743
060240,9,0.079768
060241,10,0.079455
060242,4,0.179854
060243,6,0.070159
060244,15,0.09973
060245,4,0.079501
060246,5,0.079772
060247,5,0.059469
060248,30,0.169562
060249,9,0.079769
060250,11,0.079779
060251,3,0.060223
060252,11,0.100005
060253,10,0.099402
060254,28,0.169187
060255,15,0.10011
060256,10,0.079795
060257,6,0.069806
060258,27,0.139261
060259,26,0.139605
060260,2,0.059831
060261,16,0.10969
060262,40,0.229777
060263,57,0.319151
060264,2,0.099746
060265,8,0.169547
060266,39,0.269244
060267,2,0.049511
060268,2,0.06943
060269,16,0.149601
060270,25,0.209406
060271,42,0.239722
060272,11,0.08016
060273,10,0.080134
060274,8,0.119708
060275,8,0.109711
060276,8,0.09936
060277,31,0.159914
060278,5,0.069812
060279,6,0.090011
060280,1,0.050104
060281,5,0.059807
060282,11,0.119961
060283,6,0.089724
060284,14,0.139568
060285,10,0.089775
060286,50,0.339395
060287,12,0.080159
060288,3,0.070177
060289,16,0.130005
060290,11,0.079802
060291,4,0.060199
060292,3,0.0602
060293,3,0.049859
060294,7,0.069817
060295,8,0.080062
060296,7,0.059817
060297,4,0.090021
060298,21,0.149964
060299,6,0.069434
060300,41,0.209809
060301,8,0.089389
060302,18,0.13963
060303,32,0.199204
060304,5,0.080095
060305,29,0.199722
060306,15,0.099621
060307,43,0.289234
060308,5,0.109693
060309,10,0.089765
060310,5,0.099711
060311,5,0.089389
060312,7,0.059839
060313,6,0.059819
060314,12,0.099397
060315,11,0.099717
060316,21,0.129638
060317,22,0.140007
060318,16,0.23969
060319,5,0.060237
060320,10,0.07978
060321,14,0.159581
060322,15,0.130022
060323,2,0.050133
060324,18,0.109718
060325,25,0.278968
060326,13,0.119624
060327,69,0.329121
060328,20,0.120069
060329,3,0.060224
060330,13,0.099351
060331,5,0.059832
060332,14,0.139622
060333,22,0.209776
060334,5,0.169547
060335,22,0.139607
060336,3,0.139612
060337,3,0.109701
060338,11,0.119665
060339,25,0.149215
060340,15,0.189494
060341,11,0.149588
060342,4,0.089782
060343,10,0.119685
060344,14,0.089759
060345,9,0.079777
060346,12,0.099718
060347,17,0.099721
060348,4,0.059839
060349,12,0.109706
060350,14,0.14959
060351,11,0.099729
060352,3,0.05983
060353,14,0.089737
060354,22,0.149588
060355,9,0.069826
060356,10,0.090126
060357,12,0.120039
060358,14,0.129678
060359,8,0.09963
060360,9,0.079779
060361,20,0.109711
060362,5,0.08014
060363,26,0.169527
060364,4,0.100092
060365,25,0.139961
060366,41,0.189242
060367,28,0.129281
060368,5,0.060208
060369,30,0.189499
060370,15,0.139615
060371,69,0.319151
060372,6,0.099711
060373,9,0.129897
060374,6,0.08975
060375,11,0.189472
060376,5,0.059461
060377,16,0.1097
060378,16,0.139624
060379,14,0.159593
060380,13,0.269227
060381,8,0.139283
060382,27,0.189754
060383,6,0.109686
060384,50,0.299161
060385,19,0.149608
060386,21,0.149618
060387,5,0.070206
060388,5,0.059832
060389,7,0.069408
060390,3,0.060183
060391,5,0.099955
060392,14,0.11968
060393,8,0.079791
060394,4,0.079791
060395,19,0.139617
060396,5,0.079545
060397,11,0.09975
060398,4,0.089752
060399,14,0.179503
060400,9,0.129643
060401,9,0.159569
060402,10,0.090112
060403,11,0.089757
060404,5,0.120048
060405,11,0.139978
060406,35,0.159923
060407,11,0.1097
060408,23,0.130025
060409,35,0.179901
060410,13,0.149977
060411,25,0.149586
060412,8,0.089764
060413,13,0.090113
060414,24,0.120107
060415,10,0.089749
060416,11,0.099991
060417,1,0.07953
060418,21,0.159565
060419,5,0.079741
060420,9,0.130022
060421,13,0.090155
060422,8,0.069804
060423,11,0.129629
060424,17,0.149584
060425,4,0.059853
060426,13,0.100106
060427,4,0.049859
060428,22,0.159566
060429,9,0.079782
060430,23,0.139619
060431,5,0.069806
060432,3,0.059842
060433,5,0.089752
060434,14,0.089718
060435,5,0.070207
060436,4,0.08002
060437,49,0.278878
060438,19,0.139615
060439,17,0.139228
060440,27,0.139987
060441,15,0.089845
060442,62,0.249562
060443,13,0.119359
060444,14,0.119665
060445,13,0.089751
060446,11,0.099373
060447,28,0.189798
060448,15,0.159564
060449,7,0.129634
060450,20,0.159568
060451,3,0.119658
060452,5,0.149901
060453,22,0.119308
060454,4,0.070206
060455,24,0.239349
060456,12,0.109713
060457,9,0.110054
060458,10,0.129639
060459,7,0.109724
060460,14,0.140026
060461,5,0.100068
060462,5,0.060217
060463,4,0.070171
060464,15,0.100088
060465,3,0.049846
060466,4,0.059481
060467,18,0.139624
060468,9,0.119662
060469,57,0.468736
060470,7,0.319087
060471,10,0.129643
060472,45,0.269274
060473,5,0.069812
060474,14,0.109707
060475,17,0.129663
060476,5,0.079935
060477,8,0.07977
060478,2,0.059811
060479,10,0.100041
060480,6,0.070081
060481,23,0.139921
060482,5,0.060239
060483,18,0.109695
060484,5,0.089759
060485,15,0.129667
060486,16,0.110065
060487,3,0.060206
060488,5,0.070193
060489,16,0.109717
060490,29,0.149606
060491,15,0.0794
060492,2,0.049747
060493,18,0.169556
060494,14,0.119614
060495,13,0.209709
060496,5,0.069827
060497,22,0.119697
060498,16,0.129649
060499,2,0.090016
060500,22,0.149609
060501,10,0.100069
060502,13,0.149971
060503,2,0.049853
060504,44,0.279271
060505,12,0.179509
060506,23,0.139618
060507,3,0.070135
060508,7,0.07979
060509,18,0.109709
060510,10,0.090125
060511,6,0.089784
060512,44,0.209445
060513,20,0.139254
060514,8,0.099736
060515,8,0.069809
060516,15,0.119657
060517,16,0.1396
060518,15,0.10982
060519,9,0.089745
060520,4,0.059462
060521,7,0.069445
060522,15,0.120019
060523,7,0.100089
060524,4,0.06982
060525,16,0.109722
060526,5,0.070174
060527,26,0.159568
060528,6,0.079768
060529,7,0.090116
060530,17,0.139639
060531,11,0.119279
060532,5,0.079422
060533,17,0.130017
060534,13,0.119687
060535,25,0.179524
060536,13,0.1396
060537,10,0.110063
060538,13,0.129642
060539,15,0.189134
060540,11,0.159566
060541,3,0.059472
060542,6,0.159574
060543,15,0.179851
060544,23,0.169936
060545,9,0.119689
060546,30,0.219405
060547,18,0.129644
060548,8,0.089442
060549,6,0.070171
060550,17,0.159561
060551,15,0.099722
060552,13,0.099727
060553,5,0.089761
060554,3,0.089744
060555,7,0.099726
060556,9,0.119685
060557,17,0.189471
060558,15,0.149595
060559,17,0.12967
060560,51,0.33909
060561,23,0.149577
060562,12,0.099721
060563,7,0.089734
060564,16,0.159562
060565,17,0.169544
060566,9,0.120125
060567,20,0.159498
060568,8,0.119646
060569,10,0.09946
060570,13,0.109696
060571,4,0.099719
060572,53,0.268902
060573,10,0.099735
060574,24,0.139781
060575,8,0.090333
060576,30,0.219432
060577,12,0.129654
060578,7,0.099748
060579,38,0.249321
060580,15,0.099703
060581,31,0.229389
060582,26,0.179549
060583,4,0.070151
060584,14,0.120027
060585,8,0.08975
060586,28,0.17918
060587,7,0.110065
060588,17,0.100083
060589,4,0.069838
060590,21,0.169901
060591,29,0.159494
060592,18,0.120079
060593,7,0.099724
060594,12,0.08975
060595,8,0.079762
060596,7,0.079407
060597,21,0.139591
060598,12,0.119705
060599,10,0.119327
060600,10,0.090094
060601,25,0.209415
060602,5,0.129664
060603,9,0.17951
060604,10,0.100099
060605,7,0.090097
060606,7,0.080146
060607,7,0.099739
060608,6,0.07943
060609,10,0.090084
060610,9,0.090125
060611,2,0.099742
060612,25,0.209413
060613,13,0.139645
060614,29,0.229293
060615,8,0.129628
060616,4,0.070147
060617,21,0.139624
060618,12,0.109682
060619,9,0.109729
060620,24,0.15019
060621,4,0.100068
060622,11,0.109653
060623,9,0.110053
060624,42,0.229377
060625,8,0.109355
060626,32,0.25929
060627,3,0.069838
060628,24,0.159571
060629,22,0.209445
060630,9,0.089398
060631,9,0.089747
060632,7,0.069454
060633,10,0.109309
060634,17,0.149264
060635,19,0.219445
060636,11,0.099731
060637,7,0.079781
060638,6,0.099732
060639,5,0.069421
060640,10,0.090161
060641,59,0.269282
060642,4,0.080124
060643,18,0.119346
060644,5,0.069816
060645,19,0.159206
060646,10,0.08942
060647,16,0.129637
060648,16,0.119299
060649,15,0.129632
060650,1,0.079433
060651,27,0.179863
060652,11,0.090099
060653,17,0.110034
060654,5,0.080153
060655,8,0.090118
060656,6,0.139628
060657,18,0.239357
060658,5,0.159566
060659,15,0.199472
060660,20,0.239347
060661,8,0.129646
060662,17,0.179515
060663,41,0.309194
060664,2,0.139577
060665,39,0.488699
060666,33,0.448785
060667,23,0.179505
060668,4,0.119681
060669,7,0.139642
060670,15,0.209431
060671,4,0.089743
060672,4,0.149608
060673,29,0.30916
060674,9,0.209437
060675,9,0.209438
060676,4,0.109711
060677,7,0.159555
060678,14,0.249326
060679,16,0.209435
060680,4,0.109756
060681,13,0.179524
060682,1,0.10969
060683,18,0.229371
060684,6,0.18948
060685,28,0.329148
060686,5,0.079785
060687,5,0.079773
060688,22,0.269278
060689,27,0.289222
060690,9,0.209435
060691,15,0.169526
060692,25,0.159581
060693,19,0.15959
060694,11,0.11967
060695,11,0.109712
060696,7,0.12965
060697,9,0.12968
060698,8,0.129638
060699,1,0.089756
060700,20,0.18947
060701,4,0.09973
060702,7,0.109704
060703,7,0.109709
060704,39,0.249318
060705,14,0.159574
060706,13,0.189499
060707,11,0.119691
060708,28,0.279249
060709,20,0.189497
060710,12,0.249317
060711,5,0.179514
060712,7,0.189486
060713,2,0.109691
060714,9,0.189504
060715,6,0.149598
060716,23,0.378983
060717,12,0.21941
060718,6,0.149598
060719,18,0.249336
060720,16,0.32911
060721,8,0.149596
060722,2,0.149631
060723,15,0.209441
060724,7,0.18948
060725,15,0.16955
060726,12,0.139626
060727,10,0.109708
060728,8,0.109704
060729,19,0.199456
060730,10,0.089766
060731,10,0.209445
060732,39,0.408914
060733,5,0.329129
060734,7,0.189485
060735,3,0.149603
060736,15,0.249348
060737,34,0.448805
060738,11,0.259295
060739,17,0.279265
060740,7,0.139627
060741,2,0.079786
060742,6,0.15957
060743,4,0.109691
060744,43,0.488689
060745,22,0.388959
060746,28,0.369003
060747,10,0.169527
060748,23,0.179522
060749,22,0.309177
060750,22,0.359034
060751,21,0.359029
060752,1,0.109714
060753,41,0.488688
060754,9,0.219404
060755,42,0.588414
060756,22,0.209438
060757,15,0.189488
060758,5,0.119661
060759,7,0.099732
060760,8,0.1097
060761,7,0.139626
060762,4,0.149583
060763,16,0.199461
060764,21,0.309161
060765,17,0.179507
060766,12,0.179524
060767,10,0.159572
060768,3,0.089755
060769,28,0.219406
060770,10,0.219428
060771,44,0.478707
060772,18,0.259297
060773,4,0.109705
060774,16,0.149597
060775,3,0.119684
060776,11,0.109685
060777,4,0.129674
060778,7,0.169539
060779,20,0.329118
060780,13,0.169545
060781,4,0.129636
060782,4,0.119688
060783,29,0.199424
060784,13,0.179527
060785,12,0.139636
060786,14,0.209437
060787,3,0.109702
060788,25,0.319134
060789,11,0.109691
060790,23,0.189496
060791,3,0.089755
060792,12,0.129632
060793,13,0.139614
060794,9,0.109691
060795,8,0.129654
060796,8,0.189491
060797,10,0.199474
060798,5,0.159561
060799,8,0.199466
060800,43,0.767955
060801,17,0.558505
060802,9,0.209438
060803,19,0.319141
060804,14,0.159572
060805,12,0.279241
060806,24,0.398926
060807,23,0.309185
060808,17,0.169539
060809,12,0.15957
060810,12,0.18946
060811,15,0.239366
060812,13,0.169544
060813,34,0.41887
060814,15,0.219403
060815,15,0.159559
060816,3,0.139647
060817,5,0.149592
060818,5,0.149586
060819,20,0.24933
060820,12,0.139628
060821,25,0.229377
060822,3,0.089743
060823,22,0.189504
060824,7,0.109669
060825,5,0.079778
060826,17,0.139612
060827,25,0.18949
060828,9,0.159548
060829,8,0.149627
060830,9,0.159569
060831,5,0.099754
060832,7,0.129688
060833,10,0.129655
060834,10,0.099726
060835,7,0.119672
060836,18,0.159574
060837,18,0.159571
060838,2,0.089754
060839,7,0.129646
060840,14,0.359046
060841,13,0.219415
060842,5,0.219412
060843,23,0.279263
060844,10,0.169534
060845,19,0.209449
060846,5,0.129654
060847,7,0.109709
060848,4,0.10973
060849,16,0.199482
060850,16,0.149598
060851,9,0.099715
060852,5,0.099716
060853,16,0.209438
060854,15,0.129653
060855,13,0.169562
060856,8,0.129591
060857,12,0.109687
060858,6,0.089774
060859,2,0.099748
060860,8,0.139617
060861,2,0.0698
060862,11,0.119665
060863,16,0.129654
060864,7,0.099732
060865,6,0.07977
060866,7,0.119676
060867,1,0.079784
060868,27,0.229396
060869,9,0.110038
060870,39,0.25929
060871,3,0.109701
060872,16,0.149935
060873,27,0.229036
060874,20,0.199477
060875,3,0.119669
060876,32,0.229383
060877,22,0.169517
060878,7,0.090094
060879,11,0.109711
060880,50,0.329093
060881,16,0.179851
060882,12,0.129326
060883,10,0.110075
060884,7,0.100045
060885,22,0.159555
060886,7,0.159564
060887,9,0.149601
060888,8,0.089742
060889,11,0.09973
060890,37,0.28921
060891,2,0.099732
060892,3,0.069803
060893,8,0.099716
060894,12,0.159567
060895,13,0.119631
060896,20,0.179512
060897,5,0.10972
060898,54,0.339122
060899,11,0.299205
060900,3,0.119681
060901,15,0.209445
060902,7,0.099704
060903,4,0.119687
060904,24,0.239356
060905,5,0.169543
060906,6,0.079786
060907,6,0.089759
060908,28,0.199492
060909,9,0.179503
060910,17,0.159557
060911,7,0.139629
060912,3,0.069805
060913,2,0.079777
060914,7,0.109643
060915,21,0.199438
060916,11,0.139619
060917,17,0.159554
060918,8,0.089752
060919,15,0.109556
060920,26,0.289224
060921,7,0.119733
060922,11,0.139627
060923,19,0.209434
060924,17,0.160022
060925,3,0.069807
060926,2,0.149614
060927,6,0.159543
060928,10,0.538582
060929,22,0.438833
060930,5,0.179525
060931,4,0.159557
060932,4,0.219392
060933,9,0.24932
060934,35,0.349061
060935,6,0.209439
060936,5,0.099729
060937,17,0.229449
060938,4,0.129633
060939,17,0.209422
060940,18,0.189472
060941,42,0.359029
060942,11,0.179521
060943,8,0.219381
060944,8,0.119661
060945,18,0.209434
060946,7,0.139635
060947,9,0.219413
060948,5,0.099735
060949,10,0.199477
060950,17,0.139637
060951,7,0.139649
060952,24,0.229373
060953,5,0.139624
060954,2,0.079779
060955,24,0.269269
060956,33,0.269277
060957,4,0.089761
060958,9,0.1097
060959,11,0.109718
060960,13,0.119689
060961,21,0.239326
060962,5,0.069816
060963,31,0.289233
060964,64,0.468751
060965,12,0.119674
060966,36,0.249332
060967,6,0.109693
060968,14,0.129634
060969,14,0.20944
060970,17,0.139624
060971,8,0.089757
060972,14,0.129638
060973,5,0.069797
060974,5,0.119665
060975,4,0.119671
060976,31,0.18989
060977,14,0.119685
060978,14,0.139624
060979,54,0.379012
060980,13,0.119681
060981,35,0.209424
060982,21,0.149585
060983,5,0.109716
060984,54,0.359018
060985,25,0.189495
060986,11,0.099739
060987,10,0.099723
060988,8,0.109699
060989,9,0.119664
060990,4,0.079791
060991,16,0.149587
060992,19,0.169549
060993,8,0.089748
060994,10,0.149602
060995,9,0.119686
060996,21,0.14961
060997,4,0.069805
060998,6,0.089742
060999,13,0.109705
061000,20,0.189493
070001,96,0.767948
070002,13,0.229385
070003,55,0.369021
070004,39,0.349063
070005,13,0.229384
070006,15,0.159564
070007,36,0.249323
070008,5,0.089767
070009,48,0.4488
070010,58,0.378987
070011,36,0.269276
070012,111,0.748016
070013,20,0.229375
070014,95,0.588419
070015,14,0.14926
070016,51,0.319409
070017,25,0.219414
070018,29,0.219747
070019,32,0.319137
070020,26,0.239361
070021,33,0.229382
070022,297,2.044292
070023,66,0.628313
070024,28,0.209424
070025,75,0.648262
070026,13,0.309163
070027,71,0.767918
070028,108,1.097065
070029,36,0.408872
070030,56,0.478718
070031,55,0.50864
070032,82,0.688163
070033,105,0.92751
070034,16,0.33909
070035,45,0.488693
070036,26,0.319153
070037,26,0.369004
070038,42,0.578453
070039,65,0.398921
070040,4,0.1097
070041,21,0.24932
070042,27,0.309169
070043,22,0.27924
070044,101,0.728034
070045,162,1.396266
070046,20,0.339083
070047,22,0.378978
070048,12,0.329123
070049,27,0.49867
070050,10,0.269277
070051,24,0.398931
070052,23,0.388954
070053,70,0.777916
070054,74,0.598394
070055,53,0.528577
070056,31,0.448797
070057,5,0.309155
070058,68,0.837748
070059,29,0.369001
070060,46,0.628338
070061,37,0.398932
070062,43,0.767955
070063,78,1.03722
070064,40,0.528583
070065,56,0.787893
070066,22,0.508634
070067,21,0.329114
070068,18,0.349066
070069,21,0.458764
070070,13,0.219406
070071,21,0.329124
070072,27,0.319151
070073,18,0.289229
070074,13,0.269282
070075,28,0.349067
070076,29,0.309154
070077,35,0.289226
070078,37,0.448812
070079,55,0.658231
070080,19,0.388965
070081,8,0.18949
070082,87,0.897613
070083,41,0.46874
070084,28,0.408886
070085,41,0.41888
070086,70,0.708107
070087,39,0.448786
070088,36,0.378988
070089,28,0.349063
070090,42,0.628322
070091,44,0.648263
070092,19,1.545859
070093,33,1.037235
070094,5,0.428851
070095,47,0.638294
070096,46,0.877648
070097,23,0.388951
070098,30,0.598406
070099,33,0.618342
070100,64,0.528585
070101,18,0.199459
070102,18,0.259305
070103,34,0.34907
070104,87,0.76794
070105,100,0.79786
070106,14,0.179197
070107,23,0.279231
070108,7,0.189442
070109,36,0.359036
070110,16,0.259301
070111,45,0.538549
070112,29,0.339081
070113,31,0.708101
070114,66,0.847724
070115,19,0.269281
070116,88,0.857701
070117,5,0.179506
070118,14,0.229386
070119,64,0.528591
070120,3,0.099734
070121,39,0.478717
070122,29,0.279245
070123,13,0.179512
070124,11,0.219417
070125,30,0.279258
070126,16,0.229355
070127,31,0.279257
070128,11,0.229374
070129,18,0.199456
070130,25,0.209442
070131,90,0.638299
070132,4,0.099728
070133,38,0.458779
070134,5,0.2593
070135,18,0.319117
070136,55,0.747992
070137,31,0.378982
070138,35,0.40888
070139,29,0.319135
070140,30,0.259302
070141,20,0.179528
070142,30,0.289238
070143,14,0.159569
070144,13,0.239363
070145,29,0.378984
070146,16,0.29919
070147,55,0.398928
070148,25,0.239356
070149,43,0.498664
070150,24,0.269269
070151,101,0.768274
070152,34,0.269268
070153,90,1.36635
070154,103,0.957431
070155,17,0.388947
070156,22,0.299139
070157,22,0.309169
070158,17,0.169536
070159,183,1.16687
070160,30,0.319145
070161,50,0.388952
070162,31,0.329105
070163,39,0.329125
070164,39,0.488681
070165,48,0.568478
070166,70,0.887628
070167,9,0.319155
070168,22,0.458769
070169,35,0.448788
070170,25,0.279259
070171,26,0.359062
070172,156,0.997321
070173,39,0.369012
070174,4,0.169533
070175,65,0.598389
070176,20,0.189478
070177,56,0.488697
070178,60,0.398935
070179,27,0.209451
070180,28,0.339091
070181,65,0.458764
070182,56,0.349066
070183,10,0.169529
070184,58,0.468747
070185,44,0.388956
070186,173,1.20676
070187,30,0.259312
070188,14,0.299199
070189,39,0.349053
070190,6,0.129631
070191,31,0.249319
070192,38,0.369009
070193,23,0.249319
070194,34,0.378994
070195,38,0.418867
070196,14,0.179511
070197,31,0.289233
070198,46,0.309186
070199,38,0.408889
070200,7,0.159567
070201,9,0.189489
070202,44,0.319151
070203,43,0.349055
070204,21,0.299224
070205,17,0.209443
070206,77,0.618339
070207,52,0.428862
070208,15,0.229706
070209,39,0.339103
070210,40,0.428811
070211,60,0.648261
070212,131,0.897598
070213,30,0.349077
070214,56,0.518583
070215,41,0.438817
070216,28,0.249345
070217,17,0.199794
070218,20,0.299567
070219,61,0.598373
070220,33,0.309181
070221,22,0.229369
070222,34,0.369002
070223,39,0.339076
070224,25,0.349084
070225,23,0.229352
070226,95,0.648264
070227,27,0.239338
070228,56,0.518597
070229,133,0.927513
070230,47,0.329114
070231,33,0.30917
070232,22,0.289187
070233,57,0.528575
070234,33,0.369001
070235,50,0.408796
070236,130,1.037216
070237,30,0.229383
070238,28,0.289202
070239,50,0.45875
070240,98,0.817795
070241,159,0.857704
070242,23,0.259316
070243,33,0.319135
070244,80,0.608363
070245,55,0.458762
070246,27,0.259303
070247,14,0.219431
070248,31,0.319119
070249,47,0.528568
070250,17,0.19944
070251,32,0.2593
070252,25,0.269274
070253,57,0.498669
070254,77,0.578434
070255,61,0.488684
070256,24,0.249339
070257,60,0.608358
070258,37,0.339099
070259,27,0.229387
070260,55,0.488683
070261,53,0.418882
070262,27,0.27924
070263,26,0.279247
070264,51,0.319132
070265,12,0.17952
070266,13,0.149599
070267,18,0.189491
070268,74,0.648268
070269,13,0.199469
070270,20,0.269267
070271,12,0.12964
070272,83,0.598395
070273,28,0.269295
070274,57,0.538557
070275,17,0.219397
070276,17,0.169551
070277,24,0.219397
070278,24,0.249332
070279,77,0.58843
070280,19,0.219415
070281,22,0.309179
070282,192,1.286544
070283,17,0.259336
070284,21,0.289223
070285,16,0.249334
070286,12,0.139624
070287,30,0.339095
070288,15,0.159568
070289,35,0.369358
070290,113,0.847743
070291,12,0.229402
070292,31,0.219066
070293,135,1.206757
070294,37,0.398933
070295,36,0.398929
070296,45,0.498652
070297,74,0.80783
070298,6,0.229408
070299,84,0.767959
070300,21,0.33909
070301,87,0.698126
070302,36,0.42885
070303,31,0.418843
070304,15,0.289234
070305,13,0.219318
070306,69,0.468732
070307,14,0.17953
070308,36,0.518601
070309,22,0.359042
070310,66,0.628303
070311,56,0.568493
070312,42,0.598383
070313,34,0.269274
070314,10,0.219407
070315,61,0.448787
070316,11,0.209435
070317,41,0.468762
070318,22,0.259299
070319,18,0.219398
070320,45,0.309167
070321,37,0.269268
070322,29,0.259302
070323,15,0.269284
070324,51,0.528593
070325,101,0.638294
070326,47,0.369013
070327,27,0.289227
070328,99,0.81781
070329,6,0.129646
070330,64,0.46875
070331,21,0.289224
070332,18,0.309162
070333,39,0.359041
070334,23,0.25928
070335,110,0.72803
070336,67,0.578453
070337,64,0.568482
070338,37,0.28923
070339,134,0.90758
070340,35,0.339073
070341,41,0.37897
070342,18,0.239369
070343,32,0.299199
070344,35,0.259285
070345,11,0.129652
070346,14,0.229357
070347,20,0.269277
070348,14,0.219404
070349,14,0.169534
070350,38,0.309172
070351,14,0.149578
070352,16,0.199464
070353,102,0.708102
070354,8,0.169529
070355,24,0.23935
070356,23,0.209452
070357,13,0.179492
070358,41,0.309157
070359,48,0.418871
070360,27,0.329118
070361,41,0.309171
070362,54,0.478712
070363,45,0.359024
070364,114,0.877634
070365,62,0.458758
070366,43,0.439157
070367,26,0.548523
070368,80,0.797865
070369,4,0.139622
070370,9,0.219424
070371,34,0.418883
070372,51,0.558494
070373,22,0.239313
070374,16,0.189488
070375,55,0.478714
070376,30,0.418889
070377,28,0.33908
070378,40,0.309178
070379,11,0.219412
070380,26,0.259289
070381,11,0.189502
070382,14,0.229375
070383,123,1.077096
070384,85,0.528973
070385,31,0.378943
070386,99,0.777927
070387,23,0.249343
070388,21,0.179519
070389,29,0.259297
070390,15,0.199457
070391,4,0.169523
070392,39,0.309191
070393,87,0.578434
070394,19,0.199462
070395,26,0.219423
070396,116,0.917537
070397,13,0.159559
070398,40,0.319153
070399,32,0.269269
070400,47,0.548541
070401,26,0.349051
070402,13,0.139614
070403,26,0.199459
070404,26,0.269267
070405,129,0.797861
070406,12,0.219413
070407,50,0.368989
070408,25,0.299184
070409,34,0.309164
070410,56,0.498642
070411,35,0.279241
070412,47,0.388942
070413,61,0.378973
070414,50,0.518608
070415,39,0.408914
070416,41,0.408903
070417,17,0.189478
070418,205,1.296526
070419,127,0.967405
070420,18,0.199471
070421,23,0.369019
070422,42,0.428848
070423,23,0.269277
070424,18,0.289187
070425,36,0.428845
070426,15,0.249332
070427,23,0.269265
070428,100,0.73801
070429,47,0.50861
070430,16,0.269373
070431,23,0.279255
070432,86,0.708115
070433,21,0.23935
070434,78,0.568469
070435,20,0.279239
070436,38,0.289247
070437,5,0.179523
070438,99,0.638289
070439,11,0.189492
070440,18,0.169515
070441,23,0.289211
070442,52,0.528247
070443,41,0.408894
070444,10,0.179484
070445,32,0.289232
070446,15,0.149571
070447,14,0.249335
070448,36,0.418881
070449,22,0.259302
070450,54,0.478701
070451,56,0.42885
070452,81,0.678181
070453,17,0.279253
070454,87,0.718075
